Nodo_1,Nodo_2,Nodo_3,Nodo_4,Nodo_5,Nodo_6,Nodo_7,Nodo_8,Nodo_9,Nodo_10,Nodo_11,Nodo_12,Nodo_13,Nodo_14,Nodo_15,Nodo_16,Nodo_17,Nodo_18,Nodo_19,Nodo_20,Nodo_21,Nodo_22,Nodo_23,Nodo_24,Nodo_25,Nodo_26,Nodo_27,Nodo_28,Nodo_29,Nodo_30,Nodo_31,Nodo_32,Nodo_33,Nodo_34,Nodo_35,Nodo_36,Nodo_37,Nodo_38,Nodo_39,Nodo_40,Nodo_41,Nodo_42,Nodo_43,Nodo_44,Nodo_45,Nodo_46,Nodo_47,Nodo_48,Nodo_49,Nodo_50,Nodo_51,Nodo_52,Nodo_53,Nodo_54,Nodo_55,Nodo_56,Nodo_57,Nodo_58,Nodo_59,Nodo_60,Nodo_61,Nodo_62,Nodo_63,Nodo_64,Nodo_65,Nodo_66,Nodo_67,Nodo_68,Nodo_69,Nodo_70,Nodo_71,Nodo_72,Nodo_73,Nodo_74,Nodo_75,Nodo_76,Nodo_77,Nodo_78,Nodo_79,Nodo_80,Nodo_81,Nodo_82,Nodo_83,Nodo_84,Nodo_85,Nodo_86,Nodo_87,Nodo_88,Nodo_89,Nodo_90,Nodo_91,Nodo_92,Nodo_93,Nodo_94,Nodo_95,Nodo_96,Nodo_97,Nodo_98,Nodo_99,Nodo_100
0.0,10.66295536187573,16.76949814808153,7.241811245876172,7.027448150393392,7.881141885793459,18.05063645083222,16.077775669760985,8.742454118899444,13.37684994408052,17.206506114838877,11.941579343757226,3.8025041866967144,9.634412860757438,18.887892894671552,16.581219217019797,6.882842809772556,13.45540463278933,17.295816574788127,12.396189658016622,10.778480908787229,7.610654915274196,6.363779990475719,8.807621994085231,15.929218918709163,13.6994464938597,12.614673212515044,5.001306431317468,16.5172449703232,14.600783452728455,13.721273105030349,15.676844768031831,8.498314794721452,5.999064020008434,6.711350289785212,17.56834719357302,8.649395834191667,8.639920698498553,19.77365939430059,16.86130889269627,12.717152467861286,17.9404500072135,12.710274016003206,10.115009478436546,14.942124129618602,7.426130491036426,11.643923876701626,12.758980747958605,11.064968388168937,18.710176247035992,9.925897580001575,9.028050787427505,18.46459865259725,4.020503423173871,17.939849695848014,16.053802258827012,12.677202399941619,5.975099891949249,18.138031164520108,14.200592847872066,9.690192035291002,17.02208753755491,11.065182854336676,10.028294610709711,12.07471654789369,14.74244018478293,13.616161498769102,17.893293763738367,5.941395947923166,0.4896851189792697,19.233505055169076,13.401055474037108,18.56101714964687,10.44661848004236,15.358137308151367,18.625508292614455,10.623632167498863,19.729585843195146,7.6401970495103475,5.427553210705476,6.43116684645138,10.165835069253779,6.7375141236870935,15.47763941115908,10.3880340194222,20.025333455306207,14.938496747802956,16.788655449130975,13.383967537183002,20.63225298730606,16.92249916419782,12.324191326795294,6.418157732864309,12.674955431766715,14.721546204763342,6.351414814683545,13.336781496970916,12.171661489528013,7.88967147805111,11.908628391321681
10.66295536187573,0.0,15.618873555016034,15.93075021087743,3.6535358150512547,17.50713533350119,8.109257323083165,14.832001007668548,9.629122377987768,9.112393699922666,9.644538523884988,10.847867533621551,7.199154019181985,11.960331839218208,11.56932757888859,9.07325721788328,16.43167291274186,6.701055516200503,13.878855124485023,3.370652693637897,13.724754281883268,16.734187780733283,10.602495054611726,9.48040497599359,9.313187326829498,6.3715365958451216,7.55017019663346,7.1726667550748555,16.45910005420631,16.239637879609834,10.096951782914948,5.334497471731572,10.094542011003938,13.772175330184758,16.58965376201348,8.12030934496774,16.738658712817475,2.6892379794941776,10.622620731992807,12.805747089342134,2.9578404474897053,14.008935580425309,10.86937338910972,0.7867191618879885,4.292494389002869,13.814259469407045,0.9894938325025937,2.286749330844755,5.795378716185633,18.57727228088849,15.598489991894363,9.464273329383404,8.058532594123237,7.822059419261252,15.367238906888298,13.217929788918056,6.098634857527154,5.926188176534283,8.46708733949392,3.7660754075691227,6.2320210538854734,13.49280935641126,11.73261153219937,5.623702148561333,16.22169161254007,10.330455543497443,14.597851269866387,7.272621721559736,5.188293056263667,11.12837283747474,8.674676335930803,7.961121538878094,15.08331959056262,3.3414986013909496,16.4556727158486,8.2382191949507,13.24136664696196,9.142705006975351,3.547982576093241,11.300796147435829,8.128085919212133,2.530968310624737,15.049478290041105,12.363358394137403,15.372831011555618,11.809175387285332,8.963413100996563,8.778058143900953,4.37326125850786,10.358776023660688,13.09630325052973,7.069899836734917,10.61494702690378,2.0883794740859387,8.4920622381069,15.434140255198677,3.8095200990779885,10.086133353831853,6.024394046291105,5.026554997004864
16.76949814808153,15.618873555016034,0.0,14.510604972056816,14.908000703303697,16.715840764439882,15.08595169434384,0.7974099812664971,8.144618224017476,6.716594695749267,10.142781175940987,5.216923159818452,14.351512608982686,7.300758696131003,9.95386305799079,10.045742999676301,16.144203128483273,22.30715734483283,3.508280288077512,13.073159549221671,6.892912374058346,15.456599637578048,10.482705076524741,8.127511391183626,8.708071186347668,21.989781260145644,22.9352900320512,18.322820611135114,1.7051757611595275,4.2157582001123775,5.674296892393991,15.49989279101654,8.28959265803195,13.057220254993902,16.88194655829857,13.731332354627112,13.73629704226111,16.84962518043671,13.782205114473859,4.574520120396117,18.3376141766216,4.314007399012494,4.853084226402919,16.038832958278157,17.46917601899503,11.285463372922374,15.742816927682618,15.281935727890229,9.82738714423592,3.0626744092691474,10.09276294100446,7.943881964325062,16.819374553091535,13.364320735459481,2.2730527692850995,2.9758912182251205,21.66421258696093,17.92781769621333,14.416299869176644,18.115970435465783,20.811524232855852,3.719975265949312,5.7047682200943886,20.47345592009357,7.896174935086255,5.964416830918562,3.755768509246357,17.82218763148407,13.67869300626251,17.1101866853334,18.038002271145107,8.133085102581337,3.740926779823731,12.277544090032126,3.397603913318475,16.81400305502324,6.7402396527007555,18.531731791699915,16.771031399436744,11.699315348178454,10.710406349260493,13.098603730797029,13.799804950293353,3.715597666040139,9.151663666382857,11.935273202459909,8.045700384480126,10.884632489454653,12.77578792686265,17.366203281321514,4.203857641728901,22.455816651078294,10.428672364990842,16.768209971619196,8.488089798278088,15.038065880327812,19.15258541623487,5.638428438218987,19.60979047017968,20.565701654422256
7.241811245876172,15.93075021087743,14.510604972056816,0.0,12.491318908619684,2.255594234163491,21.69847008230875,14.064079473933479,8.804775773089945,14.28147767160611,19.15716257983855,11.358487687454424,9.000690487552225,7.775358039869838,20.376864223573303,18.618526636281793,1.678096393448894,20.216558327404258,16.462355257095815,16.36781032071471,7.6284738536899015,1.0185541634382977,6.069828792415649,8.982428271629713,17.532503024262237,20.353981220307208,19.610306632490268,12.057515350148721,13.55600548843009,10.930230141984007,14.084774327413061,19.98787117606047,8.20082048043342,2.2504335308929875,2.465938581254237,20.829343573459585,1.5544664679646998,14.691430688517608,22.5245625376795,16.56132654061257,18.562203013983922,17.30933895394453,12.289505949313511,15.631096835783344,20.081267932599378,3.378700084297732,16.796213856013615,17.54625083215952,13.61048376672009,15.336803378756171,4.67960382405597,9.200673121359522,22.62730009860421,8.147141788993459,16.38730249584299,15.142529318315619,19.419233743148986,12.794978113661337,21.522285433568346,19.69603910086449,16.675836566123866,16.329650393056493,9.63983565483814,16.900429679998265,7.270327047188533,15.266373234422893,10.765688972394164,22.52471066205879,10.762385916059403,7.121913771369018,23.629101563774302,15.023909402664753,17.493217804037467,14.293118364393395,11.870496592036293,22.748941939358875,7.851182027646323,24.171498755354808,13.81808451906753,4.8693778710039215,8.351557416778078,14.432046600209054,0.9497342720532997,14.919166534357707,5.5747055239862116,22.00210845269343,16.395970942490028,19.12111874406393,17.082126720634793,24.45828322129992,16.453945769731558,19.273845132934195,6.091004910377673,18.01210896396322,16.399504181600346,0.9998773959640722,19.31462457860376,12.168126493591032,14.865879509501982,18.518264055645467
7.027448150393392,3.6535358150512547,14.908000703303697,12.491318908619684,0.0,13.951220194767775,11.249656066331926,14.113076243940847,7.56885595294253,9.217765568371727,11.479034049315484,9.737115161671687,3.581522836683686,9.747862375697746,13.356234103750287,10.85120140004935,12.875165763814094,8.355380041478604,13.97696562779707,5.714850479667856,11.488781042921307,13.24239376830903,7.668541820505036,7.471983641780395,10.630608548973127,8.305377056091643,8.416181645086933,4.316104323779149,15.391331977044185,14.579721245971372,10.002729448780325,8.711688662041619,7.864492711612036,10.40912489022126,12.993401504715296,10.96174497779369,13.421777672520161,2.389191641974418,13.343776606633137,13.117254352916019,6.072370178242281,14.332810779987303,10.069289219974637,3.192328768988735,7.945870743787255,10.709025072353231,4.624576880208483,5.74195656444056,5.9250888235998875,17.62988898146299,12.75160556154543,7.542760962605393,11.496078174387002,4.3485733965780256,15.196172438467238,13.03263234089708,7.581147495377501,3.3750778926321527,11.448209469165814,7.321447945808178,5.954112729636362,13.616751648480463,10.05274996550871,5.723510389896995,13.801444734587403,10.627194684249535,13.057653576933141,10.867116388250036,1.833665874321492,7.499115644287481,12.220858587668488,8.538200517390148,15.267898117827627,4.150076496567695,14.986975094480854,11.66389127518103,11.06461609943268,12.71055814041557,1.913772104674015,8.093536971064594,5.40979627996196,3.551669479902264,11.647098468426222,12.237028313875193,12.68407570438768,14.059768791843437,9.920807386682638,10.816894148180134,6.786366195892115,13.720988571302177,13.324823973512885,7.965587895984839,7.69337999285965,5.711016405587422,9.54443415628087,11.92574895187377,6.826027501293644,9.298571251963391,4.718472907154679,6.5226500235056895
7.881141885793459,17.50713533350119,16.715840764439882,2.255594234163491,13.951220194767775,0.0,23.663015298602144,16.287815117473983,10.983806592120573,16.47966148632408,21.309999342424696,13.605091725965671,10.37857031566082,10.029652259484081,22.57194519721215,20.760127393911674,1.0762264948594367,21.26828275431837,18.716474844265203,18.227966235976197,9.852416020989782,1.2620362332131116,8.161784470434748,11.156938757228474,19.704280102160432,21.467983318014475,20.49188154382963,12.875492547304473,15.708012658471628,13.034122814655419,16.31199966072881,21.823711547086166,10.39188391230906,4.317597307357303,1.2481640575385076,22.84517341281442,3.138422415014061,16.01843084684147,24.615235667408268,18.815555500360144,20.000993688013697,19.564536489630214,14.536122503863805,17.13659903981837,21.7350962865137,5.633302271802158,18.413397204432602,19.25869400996987,15.642446303810882,17.416198226494362,6.742167786201991,11.380564660691222,24.510461595508108,9.689780887875866,18.622287956672004,17.3971825195027,20.47994883997112,13.772737078051192,23.525291671111432,21.251145560842403,17.56221919172783,18.584982358407316,11.894889784245036,17.870518136511134,9.281856579260726,17.492705690062166,12.963045714859703,24.31431702131036,12.321076086236639,7.6290662204939474,25.473956899985954,17.173712429517536,19.741492417013234,16.142808457150096,13.98260758305282,24.64003648756361,10.091997152726968,26.010202102154484,15.087913379995866,6.865656887740263,10.301341529124803,16.20703780699039,3.1302520446366446,17.174186918484317,7.670508314377012,24.167013098266096,18.571279785219435,21.237172775078154,18.99791312466341,26.41041338708957,18.709334983041394,20.19315841946418,8.18875693239291,19.59543212722309,18.55688672694799,2.181253854834709,20.71455632782995,14.399104800031791,15.75543833147367,19.648318718063745
18.05063645083222,8.109257323083165,15.08595169434384,21.69847008230875,11.249656066331926,23.663015298602144,0.0,14.4809148995032,13.33251894848735,9.047925282512182,5.121228330260884,12.411438716443561,14.27353369591222,15.335215471410757,6.30099804906756,5.0722367838691005,22.635964323432802,12.384823105154416,11.964446880776606,5.656624853597324,16.798918641442846,22.649836691224117,15.663454668481325,13.141403529941897,6.378621148079834,11.75684493847493,13.973759570680027,15.239593233874764,16.54798781255472,17.654980592082637,9.9406103527186,2.9150654313469055,13.960700719714946,19.450230656388296,22.99180340160688,1.3667244617767196,22.05629559003119,10.793543009636458,3.104516505856379,10.719185324633047,8.31980841392828,11.551082729992837,11.818443949729543,8.879939076035216,5.382936436590764,18.803879015081392,7.219043464013549,5.84152100550361,8.14267250596122,18.070892796323918,19.76459740117889,12.981038290016617,1.8293861717777875,14.433093096261222,13.699729106886391,12.113020561545088,12.213268417578057,14.018529466569701,0.8245509747909173,6.73171428723312,13.807649207756985,11.625454997804901,14.12550831733345,13.086789569495872,19.321567578693333,9.232063591329204,16.04761072078066,3.3223581886142686,12.113069005728399,18.538735861388755,2.9985699874578895,7.665592401798789,12.682748495985885,7.674608199546767,17.41938516094698,1.7733428210714761,16.281748370404244,3.4594627172143717,11.643604807897406,16.835259586859163,13.365646014518903,7.884885831720092,20.75070221560753,11.39084028939544,19.19337043811949,5.240960243132824,7.129984572607125,4.234615476753785,4.721014110044777,2.767189878417639,11.108515551731564,13.572786540970375,15.649072225454704,6.926324647811719,6.760140061567618,21.483344244066807,8.622840395607264,11.315503601091766,14.019412688936804,11.515061009601634
16.077775669760985,14.832001007668548,0.7974099812664971,14.064079473933479,14.113076243940847,16.287815117473983,14.4809148995032,0.0,7.4120999976566075,5.973421652345891,9.604440510060929,4.43539595888652,13.596714912522874,6.693920865193091,9.540664470457061,9.47115205657674,15.67947978035651,21.51742758492737,3.2334323828041764,12.317023367025158,6.436377040634294,15.026147960596038,9.826927525530632,7.387496431930047,8.114724983431335,21.203388404544317,22.139367918791837,17.548645060194346,2.091062501119343,4.177084527167895,4.931084689698734,14.806250847509856,7.583859788571253,12.532029211251432,16.40480485746606,13.133979233512436,13.356746590106178,16.052266156618927,13.293288756341223,4.158333000554962,17.56165550290091,4.104793730227911,4.055762467588854,15.247112414641395,16.73552994468924,10.79156129473506,14.965854197495073,14.523325659259616,9.04332826093658,3.7980996644719784,9.743143729421224,7.198175278210505,16.19442752023683,12.622909515474062,2.3899460173411176,2.441606854979446,20.8722533027234,17.142302155139237,13.829349442144457,17.362532181912176,20.014561944861413,3.3714475723773445,5.027946747673738,19.67604599258052,7.671511764739981,5.297156144330554,3.4061119025168334,17.159399634504027,12.893793338327091,16.42692610433419,17.414975538315915,7.404986023892404,3.742386201854806,11.491156033261259,3.479091293756366,16.195009835504035,6.236219758594359,17.91541079406905,15.97463245535505,11.073583438648845,9.964429793908211,12.309774014590937,13.324617135763114,3.0908585140661207,8.808998160731567,11.527748212641596,7.396229804422861,10.30605028769488,12.04347815151147,16.81385289771038,3.8125624444249473,21.660016453327696,9.773267845883154,16.000296411681713,7.824785589707027,14.553213322741852,18.379179692819125,4.8410232731158365,18.81653458686063,19.773196360383732
8.742454118899444,9.629122377987768,8.144618224017476,8.804775773089945,7.56885595294253,10.983806592120573,13.33251894848735,7.4120999976566075,0.0,5.504627503613726,10.358565934720026,3.2100155709884834,6.24913575525832,2.3351052340909804,11.58992751058499,9.83080743378204,10.083842474719662,15.783488980619495,8.62473496456458,8.621585507987401,4.0957509523437725,9.815918882692008,2.960177049206108,0.19117713043157328,8.727771173215565,15.635786688224377,15.980646160721836,10.340876510891515,8.192446916879753,7.0289358001117925,5.450671804164602,12.14732216331085,0.6323536451960976,6.677580063888663,10.640449245727721,12.314397639913214,8.866410068627987,9.85757663667004,13.80780782101828,8.344431341794524,12.586764054384204,9.332217982295864,4.032964841428441,9.729905915860956,13.008075164365934,5.599569664368225,10.179827910798583,10.398289596902481,5.240584072843548,10.456993194412547,6.472641864399014,0.39677237431984547,14.523779112140623,5.224107883497976,9.19741579407257,7.348532646470329,15.03960084332901,10.128268133074474,13.037070362948208,13.086951540468451,13.469172919246564,8.380226788213141,2.60162054323664,13.287037044752813,6.61748167271191,6.609142924951885,5.5766506858580325,14.774476082907544,5.976724239622989,9.123090722633805,15.640387147689209,6.23358302012722,9.861846878720918,6.804729067502304,7.503898006910587,14.614399141995587,3.6146796506958014,16.192471038428476,9.476584308739833,4.367767902249366,2.591095695570601,7.3264543510610896,7.872820362251695,6.840265676860927,6.009567242673752,13.197598686436873,7.59170613288885,10.36960136716332,9.039947982556388,16.09162388494794,8.345593403107905,15.52546373153196,2.918652685350699,11.42469620838505,7.599786044056668,8.867972444789242,13.437588014833496,3.628378719066988,12.019187267742167,13.947348567854739
13.37684994408052,9.112393699922666,6.716594695749267,14.28147767160611,9.217765568371727,16.47966148632408,9.047925282512182,5.973421652345891,5.504627503613726,0.0,5.038934955758853,3.4593976045392445,9.987107955426994,6.852899223468622,6.09543297444165,4.603034745401408,15.58816493942864,15.805034590562599,4.8264151176483345,6.365251827900703,8.028899995967475,15.297134013857505,8.428680391339975,5.338674505351002,3.3355581072350176,15.438034487164686,16.60731409989301,13.255343762404705,7.876470621446426,8.627791724823892,1.042642627879935,8.922875819895141,6.087849763265802,12.180603295807687,16.141895098316272,7.794912350044871,14.213987335519107,10.745566037949834,8.727181248459273,3.8996711165497318,11.698745110812213,5.116921414042844,2.776136136602744,9.627561584245038,10.763517619660739,10.994944119160548,9.120995100936867,8.57677800937464,3.4131821861320346,9.769634006469687,11.3109513175187,5.108638219455169,10.611121148641564,9.387159875812268,6.255263715078985,4.109968045429947,15.21055372680534,12.540707989466734,8.532428355237574,11.402063543262239,14.79129811609407,4.450241519415254,5.302184016406595,14.347330019145478,10.43966964431364,1.4325135557704907,7.003276047355093,11.381651986207116,8.534957048145131,13.824971702865676,11.82461551065596,1.4653264412408606,6.089332862040795,5.815867744018811,8.464972348587175,10.64408113274009,7.535036087184176,12.353763532187127,10.894780318415187,9.825437903392709,7.033011166795473,6.66843117420156,13.359091712831585,3.253009752242047,10.597446705908771,7.782840201996224,2.2102526821544934,5.296436090472267,6.073863000185204,11.646651823822296,4.119101589950236,16.124792557458832,8.3917812314763,10.089598875578808,2.390640898219502,14.372194705863503,12.496038539743578,2.3749368778918756,13.868096406631972,14.13208489081348
